Address,Token
0x2566608d0D69814c7222f83dF88b3b6405e687ff,990.6821427718917
0x1f9b07B5682a47F4Cc20189ce4B5312b0c2132AC,982.1046467558323
0x6a1446a93973BDC1c4DE32e35AcfB2fAb83C482a,982.1046467558323
0xa791A1A3ec2f58d8eE70cA1b8161824638f2925b,982.1046467558323
0x152CF3Fb5c28BcB30f80bd9DDE0811451E4E8e4F,982.1046467558323
0xc7Bef2b8C14aCCAdfEEF5E6C9F166134A882aAf0,982.1046467558323
0xFEe9187Cbae2959DB9b75c46576F81dA64518CdC,982.1046467558323
0xbcC8bBDf1DCAd45281556E970D2F9e27Fd91C495,982.1046467558323
0x5288dDcdDdFAbb2369D658366747b5A58A11c3fB,982.1046467558323
0xb017bab721bF074DFEC7c2Df177FE51B469C25fB,982.1046467558323
0x046bAF09e918bbe9B0A7E7E9907f8CA3DbD896De,982.1046467558323
0xFBA5E9eAcdEAf5c2eB667144159aAE5759F48dCF,982.1046467558323
0x4ea9293625A913264B988E8381E9d6bD53AFa752,982.1046467558323
0xdA0A78d9c8295bA95eb94CF7F9cc61774e4950b1,982.1046467558323
0x6A8DE2c2730587684ce338D0FDFce4aE295711D8,973.4515737065143
0x28d424Ca841F4f1D08d76D491f3a221783C85581,973.4515737065143
0x7F6ebF2240Def6E310ddF6381355FAF4F5b7ead2,973.4515737065143
0x43B8A6c3EBD5Db4B38139FBf00D3E0Bf06cda013,973.4515737065143
0x95911A04F6677c47aDB0F27D207FD080bDF6B78a,973.4515737065143
0x1B5816aD97105aD626bd22A2eA862069df2D31c4,964.7208899593605
0xa23951E7512928B33c9b57822B6834B4B4f35642,964.7208899593605
0xBeD6B37bA50CbE0867df5542De429a66b48dd93a,964.7208899593605
0x4cCCF3EeF3826eF52d32f7cE17AdFBe921dAbddc,964.7208899593605
0x57E5221599Ed800bc02362366BB4C9745FfB46aD,964.7208899593605
0x4a0067c246190F91AC016439E55FC800E7091Da9,964.7208899593605
0x13b2D090dF64d9Fb46229A05d59f140fD7e0a1Bf,964.7208899593605
0xFE70e588791B62096dB8F02180e0235072678890,964.7208899593605
0x94D6cd6B463137c865A3Ff0E5291e2213b216523,955.9104689751398
0x0BdAd28A5D8429e6F6FA52209bAFe219Fe6542f5,955.9104689751398
0x8864BFAf4b040EbE0052EC756568FA5c09a59d32,955.9104689751398
0xDc26A4EAD439128C5eb4997399D1448930Cd029f,955.9104689751398
0xC89819949e2B754C26821754FA2aD06555DC738C,955.9104689751398
0xfaa45C738c2626473B8CbFFf86b64838eB04d96f,955.9104689751398
0xF6cf5494360EC2d77BDA71eA82B6c7aca2cA9389,955.9104689751398
0x8af9d879D81598bA375BEcd38070efDAaC447fa9,955.9104689751398
0xD66F41a8BF5C9396F5C1A93D4165C52F4a42988d,955.9104689751398
0x1126c09206537ecE2e8E33De17672507A3a94fa3,955.9104689751398
0x027e1aC365265ccCE0985C0ba96637001c6F63fA,955.9104689751398
0xED22F897CB69a9DC3b81BD7697a5eD70A3AA13Da,955.9104689751398
0x69ff0199470a8Bc486b7345FAd1b78d7BB38f717,955.9104689751398
0x1289c396870C810C07e19934d5315430CE9e8dA6,955.9104689751398
0x060991d75E17EBFC6cC52E42aab271aBf2f8b888,955.9104689751398
0x35ccEc92090f59bb6eaf91b3f0648cEdf34001f5,955.9104689751398
0x44B98e5685245Ccbe9a8deBd033F10DCbb4409fb,955.9104689751398
0x64DDf21D018459a38cee4739ffAcdD633eEff99e,955.9104689751398
0xb60acEa2b84dE97263b6138D699b13851630D83c,955.9104689751398
0xa93510Ba4140B0F95563dA226000A83804218004,955.9104689751398
0x835E3299204ea16fa2E194BE7edE055c7912677f,955.9104689751398
0x8f58D700dE13FcBa9fDBE7E9caBc437305B12a7a,955.9104689751398
0x70a81484B19FD5EaB4509bd4a849B1652441E8D3,955.9104689751398
0x23e0Cd8e82Fde3fB6EaB23646AC95914A8A41F9B,955.9104689751398
0xD66Da3DaE25bbc52a66A6546b4185d98708F0C4e,955.9104689751398
0xC384b7D8798Fc90f21C61407782b60392bd818b7,947.0180852911749
0x4946177A5c189aF4B6fa71AFf6428a6019EbF7E5,947.0180852911749
0xac743CcEC9bc21b0c3c9d34bC473E4A12D408F79,947.0180852911749
0xE0924D595572d41bd1C107646bB2d943912444C3,947.0180852911749
0xb8BCb97D07DaE8Fddf2F000C1061784697a15edA,938.0414079564155
0x1bf95c30d07F871DCc1A52a5269589ff6ac5d4C9,938.0414079564155
0x625157014F943DA8b8D08C2416DADdcA91795365,938.0414079564155
0x247e3278B812fB5F14C71C6a0a83aC5f7E49E5DD,938.0414079564155
0xC17c9E628d8C5882F1e7234C8397827113582B50,938.0414079564155
0x724e7B9709892E5B6B5979A03896E49d585f4076,938.0414079564155
0x53c3D7351196E058126c0523A99a885EAF6F89c9,938.0414079564155
0x4551C71dF079d22F65C0dcE9Ac2c186BB4DAAca3,938.0414079564155
0x0c1fb07A862D6830b6E6d8709B3e30B10D5D827E,938.0414079564155
0x06d238655781dDfB1BD78984fb92465EA458D912,938.0414079564155
0x4992052B813DC256D9254A5C7B5eFAf347754BEe,938.0414079564155
0x075B24FE20d63077E413f60e3317f28A054B7fC6,938.0414079564155
0x8549dD41ABE70D05075f0778131208cb8218FbBa,938.0414079564155
0x44F121e0349B09721F6Bb45c7f19958bFFE5B799,938.0414079564155
0x62522a9bed8201050EE8691ef2295dE7aDC77FbE,938.0414079564155
0xcC9A4b06bA55E7a081ee813bAa497f460e73A816,938.0414079564155
0xF683788044ecEcBF897E602a0A8d9E1D74542a0E,938.0414079564155
0x4103B949F1dF6A973547bB449a2466e8380f278a,938.0414079564155
0x52cEe8E94fe0C51067D707A5d6795F2cba6Cccc9,928.9779933955085
0x20EB8C2aa69cC6535489A2064D3c4405fA997Dac,928.9779933955085
0xA19B4567655DD0A43C97f5A1d83F2314914FEf11,928.9779933955085
0xA9f52863660e33baa40a9A7fC91C060E33B438b6,928.9779933955085
0x469a4E624D358733465Ced6207D2F275385cf63A,928.9779933955085
0xDBbD65026a07cFbFa1aa92744E4D69951686077d,919.825277639964
0x5d7Aaf5E0F2Da62D23e3E67F1ef5Bda2b8754494,919.825277639964
0x737849D8466ad874a4B01326Ae6a37D3bF105538,919.825277639964
0x8B3E4F61F6625D64AE8908cA8214eEfce6a38951,919.825277639964
0xfC8BfbEE38034439687D498B11E8649ad1cF8583,919.825277639964
0xC1AcE6d0E7B2912A98e48C94A7cb29874D9f83bA,919.825277639964
0x800f6001eD9F177F6842CFdba473b0CFACA9F18A,919.825277639964
0x2c16f9840caB25DA3F143214Aa6A9d3feC4Da767,919.825277639964
0xDd762b36BF2E333789d3A9C81a87706e1e27BDFb,919.825277639964
0xB49BDcd6D290Efb4e59e8700695c576CCD2041f1,919.825277639964
0x28dA09AD1119c9d4131a39D2540888DE14333156,919.825277639964
0xB5A09b804812bF3B02E005159Dd6eD1dbFD1e826,919.825277639964
0xFe5B856b33c243aAE3cfAe27FC57b5A380236394,919.825277639964
0x819c0048850373D8b98Ffe731348AB388bec82Aa,919.825277639964
0x9D93f0c816b40FC3989E0f09A1F95e7F2570D43d,919.825277639964
0x902511493d68eC6F2FD606c8B57Dd63028483C7A,919.825277639964
0xcC88Ab59637349997dF73b5E372260e6B1607c49,919.825277639964
0x54c092A319523d054A424893A70c90A3098093A6,919.825277639964
0x8baC050BA6d1E3E6ABd55380511578d864965337,919.825277639964
0xBc4FA4b3eb23614F76A84732975F2507C1BD0308,919.825277639964
